PCA1,PCA2
-2.3117814854523604,-1.8023968791604916
-2.311387646403077,-1.8024433155373583
-2.3121700216414873,-1.8022217085013625
-2.313776944622316,-1.801812198127294
-2.3140209254691544,-1.8017132839302592
-2.313830806919976,-1.8017132951457508
-2.3143852160602254,-1.8015436385167576
-2.315861185407176,-1.8011639707141653
-2.3156977400473164,-1.801157903468639
-2.3155828009195982,-1.8011407823053485
-2.3155478818448705,-1.8011054256484706
-2.317768378881249,-1.8005560900013937
-2.319629941392075,-1.8000885507040385
-2.3203371372090245,-1.7998840760468242
-2.3197371648618854,-1.7999774874292152
-2.320136359734171,-1.799843202043834
-2.3210739344470324,-1.799586227135469
-2.32003743535513,-1.7997791170905109
-2.3191803961292474,-1.7999311105563138
-2.3183742756907395,-1.8000715003154715
-2.3184921580862254,-1.80000132225913
-2.318816173537051,-1.7998841692525311
-2.318931613305244,-1.7998145478380891
-2.3183316409581045,-1.7999079592204803
-2.3175522089874625,-1.8000422670368446
-2.317568223493623,-1.7999953033020781
-2.317557564810464,-1.7999544180283302
-2.3175469061273053,-1.7999135327545823
-2.317431966999587,-1.7998964115912923
-2.3173703892865376,-1.7998671300794562
-2.316797090371234,-1.7999544629455622
-2.3169901373946673,-1.7998671558816814
-2.316955232870936,-1.7998317959088275
-2.3166608338771986,-1.7998555712347761
-2.316189387815191,-1.7999196932058164
-2.316076876278736,-1.7999020188271344
-2.315911003327614,-1.7998965047969993
-2.3159512784678595,-1.7998440123900958
-2.3158896859612965,-1.7998147342495034
-2.3160342415461015,-1.7997384777321428
-2.3178424574357726,-1.7992830954120906
-2.319500314240006,-1.7988619779048676
-2.3206416094529727,-1.7985585778351272
-2.3219647921232225,-1.798213728060756
-2.3238021087934757,-1.7977517140642942
-2.3248172905190607,-1.7974770535617564
-2.32416395699977,-1.797582625237427
-2.324742611980592,-1.7974074433075395
-2.3247853144695845,-1.7973543977405126
-2.3245418345057383,-1.79736656930455
-2.3231464156817965,-1.797641252238071
-2.3226507237792164,-1.7977108995100042
-2.3242285457369465,-1.7973080208676118
-2.3243731013217515,-1.7972317643502516
-2.323899227668481,-1.7972964395366822
-2.3233501891447466,-1.7973782437859191
-2.323725123625463,-1.797249487017408
-2.3247136321617288,-1.7969809049758887
-2.3253432209659555,-1.7967941159128475
-2.325000315740076,-1.7968289451565596
-2.3245798032589566,-1.796881460049711
-2.323543304167054,-1.797074350004754
-2.3226086576859313,-1.7972440291199958
-2.3228817393133516,-1.797138483246551
-2.323101474319618,-1.797045094350409
-2.3229356016110114,-1.797039580265007
-2.3219767092893164,-1.7972147846811426
-2.3209159495633283,-1.7974132033083212
-2.3203135498674423,-1.7975071678508374
-2.3205090242396227,-1.7974193076268323
-2.3214732871778327,-1.7971562508309393
-2.321537808158651,-1.7970982331231438
-2.322732464543769,-1.7967826727601237
-2.322362871335058,-1.7968235838360966
-2.321173585323938,-1.7970512918746264
-2.3204450721406706,-1.797173995984345
-2.3203058874148965,-1.7971624000666813
-2.320474688597758,-1.7970806183036945
-2.3205416371698395,-1.7970220473805072
-2.321787212584849,-1.7966948832555754
-2.3215461602122662,-1.796706501604221
-2.3209195146758073,-1.7968059914476306
-2.3219613698332284,-1.796525252428808
-2.3216936440288096,-1.7965429492937384
-2.3215035254796317,-1.7965429605092298
-2.320850206753854,-1.7966485288136569
-2.3201483667599057,-1.7967651544623573
-2.319650247266062,-1.7968353549496818
-2.3184852073380315,-1.7970575376320517
-2.317167395284297,-1.797314535026666
-2.3173095232778387,-1.7972388317246972
-2.3166852905391306,-1.7973377717239585
-2.3160828906007285,-1.7974317363217402
-2.3154053112408657,-1.7975428332983046
-2.3157026535023713,-1.797431758752723
-2.3151293543445512,-1.7975190916740957
-2.3151186956613925,-1.7974782064003478
-2.3153384309101748,-1.7973848174489395
-2.314738458563036,-1.7974782288313307
-2.313651025647729,-1.7976827259195272
-2.3141011395499054,-1.7975368367722344
-2.3140395618368554,-1.7975075552603985
-2.3153093830924374,-1.7971748658345734
-2.3165816467327955,-1.796841619822114
-2.3159307408047685,-1.7969466382823929
-2.3156896881896687,-1.796958256686305
-2.3157299633299147,-1.7969057642794029
-2.3160272907979076,-1.7967946931050645
-2.3171952739937067,-1.7964852112030627
-2.317594454314995,-1.7963509291336586
-2.317251549089116,-1.7963857583773708
-2.317982990504122,-1.7961757584745288
-2.3184597926316477,-1.7960237874397094
-2.318449133948489,-1.7959829021659615
-2.3182856885886296,-1.7959768349204344
-2.3192232780950044,-1.7957198566408263
-2.3205973797951454,-1.7953634031045431
-2.3217411025993755,-1.7950594498194112
-2.323088545903711,-1.7947090713729046
-2.3250277154272596,-1.7942238464813762
-2.3245029225015816,-1.7943001254849846
-2.3249797246291073,-1.7941481544501647
-2.3256626600544883,-1.7939492084098208
-2.325909068250073,-1.7938497410526608
-2.3269994296396352,-1.7935579481160744
-2.3279127587544406,-1.7933064984533356
-2.328748495407519,-1.7930727310687946
-2.327251208694251,-1.793370628323891
-2.327701322596428,-1.793224739176598
-2.3273826780046347,-1.7932540397481744
-2.3272701516746666,-1.793236368740736
-2.3266168329488894,-1.7933419370451635
-2.326043533791069,-1.793429269966536
-2.324827560039634,-1.79366305978206
-2.3238153065457876,-1.793850424491475
-2.324677716388185,-1.7936105786459153
-2.326590212722415,-1.7931314322154053
-2.327656328271405,-1.7928451645797128
-2.329825891726895,-1.7923074360105244
-2.329301099043733,-1.7923837149588668
-2.3310341352694266,-1.791945465072863
-2.331588544409676,-1.7917758084438693
-2.3301664373603854,-1.7920565732649176
-2.329437924177118,-1.7921792773746368
-2.330453120696216,-1.7919046135008556
-2.3324941430730615,-1.7913961777142604
-2.333150405066607,-1.7912033101902014
-2.333627207194133,-1.7910513391553813
-2.3349237166750636,-1.7907125678420284
-2.337709266741337,-1.7900344642109491
-2.338775382290326,-1.789748196575256
-2.338148736753868,-1.7898476864186657
-2.3353442821190273,-1.7904434696581006
-2.332818727405753,-1.790975695357378
-2.3335016625886174,-1.7907767493723001
-2.332925950875564,-1.7908646320825554
-2.3321198306795727,-1.7910050217864468
-2.3319563853197134,-1.79099895454092
-2.3320475794898505,-1.7909348583721056
-2.3328323823195243,-1.7907126981207184
-2.3338984978685144,-1.7904264304850257
-2.333836905361951,-1.7903971523444324
-2.3328780132827722,-1.7905723567053018
-2.331790580367465,-1.7907768537934992
-2.330831673494773,-1.7909520615256107
-2.330076501673183,-1.791080840780371
-2.3300658429900247,-1.7910399555066232
-2.329696249781313,-1.7910808665825972
-2.3288392105554303,-1.7912328600484004
-2.330111459402276,-1.7908996174071834
-2.331126655921374,-1.7906249535334022
-2.330703716091508,-1.7906780215866793
-2.3301546775677733,-1.7907598258359152
-2.329222443884401,-1.790928955107009
-2.329313652848051,-1.7908648555669524
-2.3302002939800244,-1.790619487736475
-2.331317343352419,-1.7903216129676278
-2.3321021461820926,-1.7900994527162406
-2.3334253288523423,-1.7897546029418698
-2.3324664219796505,-1.7899298106739823
-2.330299786998415,-1.7903802433947815
-2.331162197083329,-1.790140397493955
-2.3310496707533614,-1.790122726486516
-2.3302435653508833,-1.7902631128191646
-2.329975839546465,-1.7902808096840954
-2.3302998549972895,-1.790163656677496
-2.329825981344019,-1.790228331863927
-2.329327876643689,-1.7902985289800084
-2.328727889745553,-1.7903919436783764
-2.328692985221822,-1.7903565837055218
-2.3289369660686603,-1.7902576695084866
-2.3299279021961894,-1.7899885342515758
-2.3308388034772154,-1.789737637859495
-2.3318030664154255,-1.7894745810636028
-2.3322022612877107,-1.7893402956782218
-2.3330137375492206,-1.7891120569105499
-2.3318996312020777,-1.7893226325150313
-2.331966564980646,-1.7892640649630869
-2.3317255271590596,-1.7892756799957568
-2.332022854627053,-1.7891646088214186
-2.3326524434312788,-1.7889778197583774
-2.3322052577608403,-1.7890364131125467
-2.331374891724277,-1.7891823281173322
-2.3296957175537263,-1.7895216750770588
-2.3279171181211424,-1.7898836797164612
-2.3278045917911743,-1.7898660087090223
-2.326768092699272,-1.790058898664065
-2.326859286626893,-1.7899948025505168
-2.3264387743882904,-1.7900473173884022
-2.3253246680411475,-1.7902578929928836
-2.3244166949918603,-1.7904214935918412
-2.3248425780894943,-1.7902811263189333
-2.3238060639615625,-1.7904740197004838
-2.3239481919551044,-1.7903983163985155
-2.324323141229334,-1.7902695562587612
-2.3255420434550245,-1.7899484705948476
-2.325327664514277,-1.7899540104272094
-2.3248804788438386,-1.7900126037813795
-2.3249716730139762,-1.789948507612565
-2.324832488045686,-1.7899369117501682
-2.3242082553069774,-1.7900358517494288
-2.324119989611095,-1.7900126520698543
-2.3232362769533768,-1.7901707240519418
-2.323099505025353,-1.7901585782901301
-2.3235496337210435,-1.7900126857715948
-2.3237451083357397,-1.7899248254923226
-2.3245032231825813,-1.7897087470731965
-2.3250818927143997,-1.789533561827334
-2.3261213202805577,-1.7892533760239024
-2.3261640230120664,-1.7892003304016089
-2.3268445308461847,-1.7890019375766557
-2.328347173382454,-1.788616191313045
-2.3292605022547432,-1.788364741705573
-2.330685552571802,-1.7879966776648935
-2.331033813863199,-1.7878739993574007
-2.3305599402099286,-1.7879386745438313
-2.3297029007415295,-1.7880906680649011
-2.330642917839167,-1.7878331365699018
-2.331502885539305,-1.7875938472557085
-2.333032216300923,-1.7872020191045712
-2.3325583426476526,-1.7872666942910018
-2.332957537519938,-1.7871324089056215
-2.3347172471774673,-1.7866880805033325
-2.3345004551964537,-1.7866941702351082
-2.3347977974579597,-1.7865830956895274
-2.3346852711279915,-1.7865654246820888
-2.3342890192809578,-1.7866124109031045
-2.334639707921102,-1.7864891794354865
-2.335858610389309,-1.786168093716307
-2.336514872382854,-1.7859752261922472
-2.334452517846178,-1.7864018948025886
-2.3333650846883547,-1.7866063919460513
-2.3345597413159895,-1.7862908315277652
-2.3351893153267027,-1.7861040458359674
-2.333665355181599,-1.7864080216073481
-2.332577922266292,-1.7866125186955448
-2.333491251138581,-1.7863610690880734
-2.332711819167939,-1.7864953769044372
-2.33193238695478,-1.7866296847760677
-2.330459345839568,-1.7869220567855366
-2.329781766479705,-1.787033153762101
-2.3306950955945105,-1.7867817040993625
-2.3308881574114575,-1.786694393664239
-2.3307756458750024,-1.7866767192855568
-2.3311239069238834,-1.7865540410333307
-2.332163349283554,-1.7862738518586567
-2.3320775111789347,-1.786250098963691
-2.332321492025773,-1.7861511847666558
-2.3323108333426146,-1.786110299492908
-2.3333260150681996,-1.7858356389903693
-2.335034805695838,-1.785402914349992
-2.3347937533232543,-1.7854145326986381
-2.334678814195536,-1.7853974115353486
-2.334592976090917,-1.785373658640382
-2.335862797346499,-1.7850409692145561
-2.3372635870294722,-1.7846784338460118
-2.3381235695231233,-1.784439141160577
-2.3392672775338403,-1.784135191246688
-2.340925141613572,-1.7837140720814773
-2.341937903265909,-1.783439963081076
-2.3409547507951607,-1.7836206960588152
-2.339379856826653,-1.7839362789633506
-2.3402398393203034,-1.7836969862779153
-2.3407675677532196,-1.7835334098231956
-2.3400899883933564,-1.7836445067997593
-2.339053481783439,-1.7838373984680562
-2.3401729514715983,-1.783538972141806
-2.339007918819066,-1.7837611531661872
-2.339200965842499,-1.783673846102307
-2.3393964550081927,-1.7835859825070586
-2.3394876491783303,-1.7835218863382445
-2.339707376909098,-1.783428499100091
-2.3382367709031633,-1.783720316180914
-2.3378162584220443,-1.783772831074066
-2.337521859670823,-1.7837966063447483
-2.3375112009876644,-1.7837557210710004
-2.335526453463712,-1.7841647040871695
-2.336131781633853,-1.7839834436962652
-2.3351728895546744,-1.784158648057134
-2.334929409590828,-1.7841708196211707
-2.3341766505669885,-1.7842990490317827
-2.3344230590050894,-1.7841995816193565
-2.3344366607134996,-1.784153167728739
-2.3352723828155817,-1.783919403660174
-2.3366198110838874,-1.7835690286401753
-2.3364296925347086,-1.7835690398556667
-2.3365475746876783,-1.7834988618545917
-2.3371019690344146,-1.7833292085968409
-2.3378358382832003,-1.7831186554233425
-2.339209954776855,-1.782762198515817
-2.3387118352830116,-1.7828323990031414
-2.3383665024658695,-1.782867781462245
-2.33863958409329,-1.7827622355887993
-2.339191565642276,-1.7825931321751978
-2.339258514214357,-1.782534561252011
-2.337991621190514,-1.7827799548847132
-2.335339952989858,-1.783340920151194
-2.335149834440679,-1.7833409313666855
-2.335522356123646,-1.7832127244423222
-2.335538370629806,-1.783165760707556
-2.3349383985251837,-1.7832591720346807
-2.3353618392380415,-1.7831193613484069
-2.33594292156761,-1.7829436262583953
-2.3369581035357117,-1.782668965700591
-2.337330625218678,-1.7825407587762279
-2.3375261143843713,-1.7824528951809793
-2.3375906353651894,-1.782394877473184
-2.33804317685863,-1.7822484351105004
-2.339058358826731,-1.7819737745526956
-2.340046874638496,-1.7817051908531873
-2.340370890089321,-1.781588037846588
-2.3416407188629176,-1.781255346707508
-2.3420156606191322,-1.7811265882810083
-2.34174793505723,-1.7811442850906727
-2.3423775163434417,-1.780957497740887
-2.34408630697108,-1.7805247731005094
-2.345947869239389,-1.7800572338584206
-2.3464755979148206,-1.7798936573484334
-2.3484899543778455,-1.779391298364869
-2.3501720642981496,-1.778964653898765
-2.3478526501582286,-1.7794499029345305
-2.3482542651037623,-1.7793150660470127
-2.3484230665291403,-1.7792332842287595
-2.3513856636636827,-1.778514833952589
-2.3526069934806366,-1.778193195073284
-2.351340093181295,-1.778438590363975
-2.350686766937503,-1.7785441603816572
-2.3512921026256586,-1.7783628982774977
-2.3525110048513493,-1.7780418126135842
-2.3535261868194506,-1.7777671520557796
-2.3554144373131085,-1.7772935309261633
-2.356992259513355,-1.7768906522285048
-2.355007519264901,-1.7772996335866855
-2.3549459267583375,-1.777270355446092
-2.357013637360532,-1.7767558377719697
-2.3597725215129843,-1.776083810943921
-2.3618378045239155,-1.77556984648519
-2.3618780721461463,-1.775517355791542
-2.365046802821061,-1.7747519304545818
-2.3663457396507384,-1.774412605981104
-2.361307708980596,-1.775517391151271
-2.3586293675906207,-1.7760844348787694
-2.3558249202312784,-1.7766802164602162
-2.353891099255233,-1.7770775940012191
-2.3538537671402384,-1.7770427872437555
-2.352637800664301,-1.777276575401292
-2.3542956574685348,-1.776855457894069
-2.356079620242135,-1.7764056025328985
-2.355940427998346,-1.77639400832849
-2.3559564427470234,-1.7763470445384566
-2.357022558296013,-1.7760607769027652
-2.358498527642963,-1.7756811091001727
-2.3588977225152488,-1.7755468237147918
-2.3585548172893698,-1.7755816529585042
-2.356184469326044,-1.776078509127424
-2.3564042043323092,-1.7759851202312826
-2.355726624972447,-1.7760962172078465
-2.35494718548379,-1.7762305267374645
-2.3556034474773355,-1.7760376592134048
-2.35820711760434,-1.7754010035737016
-2.3593508404085703,-1.77509705028857
-2.3593668621902286,-1.775050084895815
-2.3601249770370702,-1.774834006476689
-2.360984952255223,-1.7745947154492427
-2.361231360450808,-1.7744952480920828
-2.360888455224929,-1.774530077335795
-2.36105725640779,-1.7744482955728074
-2.362635086126051,-1.7740454151618945
-2.363446554869546,-1.7738171781074776
-2.361049533474384,-1.7743201127926822
-2.3594237134430034,-1.7746473010618518
-2.358695207535234,-1.774770003513582
-2.3587621561073155,-1.7747114325903945
-2.3588800307422706,-1.7746412563025744
-2.357816850943034,-1.7748402264318894
-2.356343817345837,-1.7751325967281042
-2.354514284089849,-1.775506208500661
-2.3543484113812427,-1.7755006944152594
-2.355390273814162,-1.7752199537384477
-2.3552510815703727,-1.7752083595340389
-2.35388233593575,-1.7754769640065415
-2.354126316540072,-1.7753780498647729
-2.3543460517888537,-1.7752846609133648
-2.3541049991737544,-1.775296279317277
-2.3536602338190806,-1.775354321114044
-2.353596221239269,-1.7753255944755875
-2.353689842758153,-1.7752609451466481
-2.3550372785444735,-1.774910568413396
-2.354873833427131,-1.7749045011126021
-2.354914108567377,-1.7748520087057003
-2.3551071628663083,-1.774764699983831
-2.354815183945819,-1.7747879238076427
-2.3563687603054935,-1.7743905704108787
-2.356923162170244,-1.7742209154398734
-2.35739996429777,-1.7740689444050528
-2.3583108658213123,-1.7738180479577061
-2.3578394270348033,-1.773882168270758
-2.3576735540836804,-1.773876654240622
-2.3565109415043968,-1.7740982837628672
-2.355525368717884,-1.7742795682980097
-2.3546925750900574,-1.7744260365181859
-2.352453195554123,-1.7748930467443869
-2.3498767070174438,-1.7754368795768192
-2.3495338017915643,-1.775471708820532
-2.3492393955223285,-1.7754954858044691
